loss_1,1.9834587574005127,1.9065696001052856,1.8105204105377197,1.7336363792419434,1.6083958148956299,1.4725499153137207,1.323265790939331,1.239516019821167,1.1763646602630615,1.0761951208114624,0.9293645024299622,0.8663269877433777,0.7976160645484924,0.8713162541389465,0.887691855430603,0.7683511972427368,0.7088536620140076,0.5938972234725952,0.6043089628219604,0.5928224921226501,0.47436922788619995,0.451340913772583,0.4260273277759552,0.4757173955440521,0.3888956606388092,0.46351709961891174,0.41272100806236267,0.33272045850753784,0.3450998365879059,0.36513814330101013,0.40151941776275635,0.3426818549633026,0.34751754999160767,0.4669329524040222,0.46488240361213684,0.4675847291946411,0.36901652812957764,0.310141921043396,0.3774944841861725,0.38297608494758606,0.35599759221076965,0.3334805369377136,0.28944435715675354,0.23237693309783936,0.2351822555065155,0.2107876092195511,0.20026935636997223,0.22332791984081268,0.24557746946811676,0.22653478384017944,0.2173924297094345,0.19708742201328278,0.18362435698509216,0.1910652220249176,0.22055287659168243,0.23824112117290497,0.2060498297214508,0.2303197979927063,0.19926343858242035,0.20424284040927887,0.17578431963920593,0.17036210000514984,0.16589580476284027,0.16549484431743622,0.17405876517295837,
loss_2,1.9914253950119019,1.90525221824646,1.8237695693969727,1.7273503541946411,1.6038804054260254,1.4504512548446655,1.366984486579895,1.1681257486343384,1.0522924661636353,0.9571745991706848,0.8422637581825256,0.8284736275672913,0.8526240587234497,0.7964807152748108,0.7499212622642517,0.5820314288139343,0.5222805142402649,0.5199211239814758,0.6192939877510071,0.5071275234222412,0.48464182019233704,0.4612402617931366,0.4343547224998474,0.35060521960258484,0.35820066928863525,0.3297417461872101,0.4311216473579407,0.3653970956802368,0.30810919404029846,0.32217270135879517,0.7158722281455994,0.3745799958705902,0.31920474767684937,0.2648695707321167,0.27104559540748596,0.27294978499412537,0.2664470076560974,0.256504088640213,0.3076266050338745,0.348005086183548,0.39902085065841675,0.39139413833618164,0.3217458426952362,0.26592549681663513,0.24321986734867096,0.22389869391918182,0.22724097967147827,0.21189770102500916,0.2274945229291916,0.2057541459798813,0.19983401894569397,0.18925805389881134,0.19053871929645538,0.19529005885124207,0.1865459829568863,0.2053537368774414,0.2483888864517212,0.29158541560173035,0.4981745481491089,0.421769917011261,0.38505256175994873,0.25266513228416443,0.22318169474601746,0.218874990940094,0.18637585639953613,
loss_3,1.9949235916137695,1.922325611114502,1.856764316558838,1.808271050453186,1.7126333713531494,1.6078333854675293,1.5384106636047363,1.4151159524917603,1.2078843116760254,1.1153359413146973,1.0837839841842651,1.012227177619934,0.8875500559806824,0.8022037744522095,0.7811266183853149,0.7046074271202087,0.7242814302444458,0.7183361649513245,0.6313790678977966,0.5463264584541321,0.43814200162887573,0.38464081287384033,0.3697793185710907,0.44081613421440125,0.3669924736022949,0.43585705757141113,0.38262608647346497,0.37176796793937683,0.41973865032196045,0.5051812529563904,0.3572676479816437,0.3238193392753601,0.37137261033058167,0.3821675181388855,0.29760631918907166,0.25769850611686707,0.23592440783977509,0.24361079931259155,0.2791450619697571,0.26044487953186035,0.261531263589859,0.37352705001831055,0.33850544691085815,0.26511043310165405,0.2374393194913864,0.2499593049287796,0.239155575633049,0.21944759786128998,0.20461054146289825,0.19600826501846313,0.20989485085010529,0.21474437415599823,0.2212953120470047,0.20886962115764618,0.2151470184326172,0.22886842489242554,0.20408037304878235,0.2328411191701889,0.3698124885559082,0.2795712351799011,0.23563134670257568,0.1973854899406433,0.17588147521018982,0.17927072942256927,0.19170691072940826,
loss_4,1.973738670349121,1.8620824813842773,1.7727113962173462,1.703487515449524,1.6513456106185913,1.547109603881836,1.4037230014801025,1.2526932954788208,1.262776255607605,1.187767744064331,1.171415090560913,1.0326555967330933,0.8751243948936462,0.8672206997871399,0.7311747670173645,0.7093841433525085,0.6864792704582214,0.572999894618988,0.5473682880401611,0.5408250093460083,0.5187690854072571,0.43682554364204407,0.4423850178718567,0.40896275639533997,0.342163622379303,0.3851572275161743,0.5512694120407104,0.5016005635261536,0.3692549169063568,0.3199685513973236,0.2967474162578583,0.2852421700954437,0.25634849071502686,0.270236074924469,0.29065263271331787,0.261074423789978,0.30732372403144836,0.2965131998062134,0.2565286457538605,0.33925536274909973,0.363425612449646,0.3581475615501404,0.34242546558380127,0.24886129796504974,0.23587417602539062,0.2157793492078781,0.2151903212070465,0.22750787436962128,0.23894597589969635,0.27045780420303345,0.21842806041240692,0.22217531502246857,0.22821174561977386,0.2718522548675537,0.20196199417114258,0.18595151603221893,0.19231902062892914,0.18990524113178253,0.19897708296775818,0.20097997784614563,0.2269127368927002,0.20508161187171936,0.2507152259349823,0.24025949835777283,0.19210444390773773,
loss_5,1.9760655164718628,1.888098955154419,1.8280506134033203,1.7677572965621948,1.717106580734253,1.6568349599838257,1.5242030620574951,1.4474977254867554,1.3035868406295776,1.1974403858184814,1.1008896827697754,1.1335062980651855,1.0329864025115967,1.00813889503479,0.8821246027946472,0.7657855749130249,0.6539471745491028,0.6010744571685791,0.5862410068511963,0.5654049515724182,0.5218560099601746,0.469030499458313,0.441103994846344,0.4228772521018982,0.38058966398239136,0.3457552194595337,0.31890031695365906,0.3838652968406677,0.4251703917980194,0.38970479369163513,0.306010901927948,0.30046409368515015,0.30206093192100525,0.49431219696998596,0.34171298146247864,0.30728423595428467,0.2675359845161438,0.24651506543159485,0.21905596554279327,0.21313197910785675,0.22809471189975739,0.22846657037734985,0.24398232996463776,0.29358717799186707,0.4589381814002991,0.39286163449287415,0.2644537091255188,0.260632187128067,0.22731846570968628,0.22311604022979736,0.2646506428718567,0.2291586846113205,0.22188740968704224,0.2259388417005539,0.22640633583068848,0.24066443741321564,0.2260379195213318,0.19254140555858612,0.18120615184307098,0.18230454623699188,0.17777206003665924,0.16880182921886444,0.1899741291999817,0.17290884256362915,0.18286220729351044,
average,1.9839223861694335,1.8968657732009888,1.8183632612228393,1.7481005191802979,1.6586723566055297,1.5469558238983154,1.431317400932312,1.3045897483825684,1.200580906867981,1.1067827582359313,1.0255434036254882,0.9746379375457763,0.8891801953315734,0.8690720677375794,0.8064078211784362,0.7060319542884826,0.6591684103012085,0.6012457728385925,0.5977182626724243,0.55050128698349,0.48755562901496885,0.4406156063079834,0.4227300763130188,0.4197957515716553,0.36736841797828673,0.3920056700706482,0.41932769417762755,0.39107027649879456,0.3734745979309082,0.38043308854103086,0.4154835224151611,0.3253574907779694,0.31930086612701414,0.3757036626338959,0.33317998647689817,0.31331833600997927,0.28924953043460844,0.27065701484680177,0.2879701524972916,0.3087626785039902,0.3216140061616898,0.3370031714439392,0.30722068846225736,0.26117226779460906,0.2821307599544525,0.25865731835365297,0.22926198840141296,0.22856265604496,0.22878939509391785,0.22437420785427092,0.22204000055789946,0.2104847699403763,0.20911150872707368,0.2186031997203827,0.21012284159660338,0.2198158472776413,0.21537520587444306,0.22743859589099885,0.2894867420196533,0.2577737033367157,0.24023060500621796,0.19885923266410827,0.2011296659708023,0.19536178112030028,0.1854216367006302,
std,0.00828221086313919,0.020491142242148402,0.027361714480674062,0.036433453099242175,0.048805572282763554,0.07826735817481588,0.08564115613975094,0.10787862338290782,0.08614837405649463,0.08737131695402585,0.12098709478533291,0.11235072147488658,0.07823143776453415,0.07627439870582575,0.066075726607673,0.06759227764659409,0.07241515045510753,0.06507798183731063,0.029355907058728713,0.02830387439996309,0.03090266661948385,0.02998451887839068,0.02710610492702243,0.04119045009512249,0.016478435568117917,0.05118521330676267,0.07618927568872397,0.05780181428104572,0.04451603410502045,0.06772331556845591,0.15485475538513235,0.03147784835196577,0.03941541305862959,0.09574983774633168,0.069789802777616,0.07910390910972269,0.045879085031454284,0.027357766482326944,0.053322786542677324,0.06238147227090382,0.06523504478287234,0.0575014068410575,0.0367265040236971,0.020344827419573035,0.08844894608649213,0.06844654143367866,0.021812882807457874,0.016839090610295336,0.013953156380866593,0.02561750317251176,0.022320049935430096,0.01505716153142224,0.01828130831854127,0.029277495868687272,0.014294389538335986,0.02103354063468918,0.019747000453759916,0.036820835609507815,0.12494779314380722,0.08849470572665785,0.07645431509513753,0.0305008158126771,0.03145905860961369,0.02906463953920867,0.0066444058464603896,

val_loss_1,1.9332808256149292,1.8517910242080688,1.7581089735031128,1.6712449789047241,1.574755072593689,1.3846261501312256,1.1952123641967773,1.3198686838150024,1.0600571632385254,1.1082689762115479,0.9594037532806396,0.9744212627410889,0.8959637880325317,0.8713605999946594,0.9327230453491211,0.8710649609565735,0.768008291721344,0.8199079036712646,0.8329442739486694,0.7783411741256714,0.6474756002426147,0.6299170851707458,0.7424834966659546,0.6365426182746887,0.6997388601303101,0.813572347164154,0.6410267949104309,0.6132727265357971,0.8119010925292969,0.5856233835220337,0.7156751155853271,0.7326397895812988,0.5368555784225464,0.8460756540298462,0.7854007482528687,0.7122722864151001,0.5926206111907959,0.830542266368866,0.6927867531776428,1.0152956247329712,0.7374886274337769,0.565688967704773,0.5285996794700623,0.5993208289146423,0.5379807949066162,0.529499351978302,0.5377299785614014,0.6206192374229431,0.7463522553443909,0.6125937700271606,0.6390174627304077,0.5711402297019958,0.6047344207763672,0.6250002384185791,0.6172894835472107,0.5874904990196228,0.7075915336608887,0.4942745864391327,0.6431499719619751,0.5233808755874634,0.5860737562179565,0.47867926955223083,0.503557562828064,0.5791221857070923,0.47415396571159363,
val_loss_2,1.9324347972869873,1.8572282791137695,1.7657908201217651,1.6615744829177856,1.4916276931762695,1.388859748840332,1.188259482383728,1.080352783203125,1.0024242401123047,0.9061086177825928,0.9605201482772827,0.8281543254852295,0.9220510125160217,0.9352748990058899,0.6933577656745911,0.6165400743484497,0.5345220565795898,0.5825859904289246,0.6139360070228577,0.5677565336227417,0.5264687538146973,0.7162203192710876,0.4454832077026367,0.5013753175735474,0.40027081966400146,0.8842651844024658,0.4528637230396271,0.4354935586452484,0.4194057881832123,1.7018506526947021,0.4117927551269531,0.424050897359848,0.3580678403377533,0.41671693325042725,0.42321115732192993,0.4349960684776306,0.42776986956596375,0.5819272398948669,0.5680047273635864,0.9473794102668762,1.022881269454956,0.6154078245162964,0.41567543148994446,0.38749393820762634,0.4033912420272827,0.36042600870132446,0.3562332093715668,0.42820486426353455,0.45240330696105957,0.4025021195411682,0.38545557856559753,0.39067569375038147,0.40864184498786926,0.3922976851463318,0.48744702339172363,0.5370521545410156,0.4026295244693756,0.44042137265205383,0.6213057041168213,0.5196743011474609,0.4219002425670624,0.4274064898490906,0.3421608805656433,0.37086355686187744,0.3184562921524048,
