loss_1,1.974327802658081,1.906327247619629,1.8175890445709229,1.7434773445129395,1.646323800086975,1.5498095750808716,1.426249384880066,1.3846198320388794,1.3024402856826782,1.2526271343231201,1.080438494682312,1.0241632461547852,0.9302652478218079,0.8929319977760315,0.8166784048080444,0.6900568008422852,0.6728335022926331,0.599015474319458,0.5810046792030334,0.54401034116745,0.4798051416873932,0.47545987367630005,0.5482690334320068,0.5047280788421631,0.5577864646911621,0.5161455273628235,0.519972026348114,0.3900723457336426,0.3765169382095337,0.41493523120880127,0.3292500078678131,0.32545027136802673,0.3335520327091217,0.3645877242088318,0.32894179224967957,0.3193023204803467,0.3296877145767212,0.3391454219818115,0.3470063805580139,0.32077673077583313,0.2724743187427521,0.2748740613460541,0.2780427038669586,0.27493971586227417,0.23703241348266602,0.2333490252494812,0.21004104614257812,0.20653365552425385,0.20483984053134918,0.2131786346435547,0.22357293963432312,0.22209686040878296,0.2054772675037384,0.20553863048553467,0.3041059374809265,0.24075506627559662,0.2660803496837616,0.3032930791378021,0.34388700127601624,0.2631770372390747,0.22200778126716614,0.2155885249376297,0.2184254676103592,0.19338728487491608,0.1927240788936615,
loss_2,1.983451247215271,1.8962311744689941,1.8189136981964111,1.757533073425293,1.638717532157898,1.565475344657898,1.4633461236953735,1.3292083740234375,1.2261537313461304,1.196878433227539,1.0454027652740479,0.9665064215660095,0.8860134482383728,0.9197205305099487,0.8636314868927002,0.7960827350616455,0.6726275086402893,0.6558484435081482,0.6112058162689209,0.5121219158172607,0.5718834400177002,0.501704752445221,0.43105629086494446,0.3852711319923401,0.41067078709602356,0.4795730412006378,0.4416150748729706,0.4647832214832306,0.44351884722709656,0.3629145920276642,0.3539313077926636,0.32846498489379883,0.2813923954963684,0.26746872067451477,0.2463371455669403,0.2529958188533783,0.22356654703617096,0.225392147898674,0.20954526960849762,0.21823908388614655,0.3350958228111267,0.2516207993030548,0.24161458015441895,0.28880083560943604,0.3040202856063843,0.24083130061626434,0.26483529806137085,0.2931690812110901,0.2586803734302521,0.22197148203849792,0.2380710244178772,0.2909386157989502,0.2838881313800812,0.24305996298789978,0.22120442986488342,0.19583164155483246,0.1891718953847885,0.18075627088546753,0.18009427189826965,0.17428924143314362,0.22095993161201477,0.31134554743766785,0.27244094014167786,0.20449918508529663,0.1914292424917221,
loss_3,1.9958391189575195,1.9222174882888794,1.8570085763931274,1.7894974946975708,1.6992933750152588,1.6226403713226318,1.557929277420044,1.4853674173355103,1.3494685888290405,1.3066459894180298,1.1786365509033203,1.090039610862732,0.9754024744033813,0.9225535988807678,0.8010531067848206,0.7664622664451599,0.7777939438819885,0.6641173958778381,0.6094052791595459,0.5167354941368103,0.4695266783237457,0.4421690106391907,0.4485428035259247,0.44070595502853394,0.49364572763442993,0.3676433563232422,0.3915405869483948,0.366626501083374,0.39207059144973755,0.4071953296661377,0.4663023054599762,0.4138878881931305,0.3566177785396576,0.29656460881233215,0.27567726373672485,0.2712758481502533,0.25857532024383545,0.2335095852613449,0.23004250228405,0.22654618322849274,0.22782465815544128,0.22546494007110596,0.2553212642669678,0.3879453241825104,0.33654770255088806,0.26545196771621704,0.24759499728679657,0.21403561532497406,0.20440857112407684,0.19608087837696075,0.19660168886184692,0.18319165706634521,0.18102295696735382,0.1958308070898056,0.18234622478485107,0.17520199716091156,0.167872354388237,0.18226265907287598,0.1711643636226654,0.1793363243341446,0.18900369107723236,0.25070688128471375,0.4651414453983307,0.595737636089325,0.3585759401321411,
loss_4,1.9796288013458252,1.8807765245437622,1.7793433666229248,1.7117456197738647,1.6427487134933472,1.5225772857666016,1.4289979934692383,1.3301137685775757,1.2480911016464233,1.1503106355667114,1.1024683713912964,0.9942083954811096,0.9436251521110535,1.0667117834091187,0.8614143133163452,0.7858033180236816,0.7138835191726685,0.6524877548217773,0.7080560326576233,0.6279745101928711,0.6799703240394592,0.5956150889396667,0.5879635214805603,0.5317544937133789,0.5458399057388306,0.5263762474060059,0.4414861798286438,0.43355879187583923,0.39717549085617065,0.3557112216949463,0.3924962878227234,0.33284488320350647,0.329342246055603,0.34745046496391296,0.36547544598579407,0.4171461760997772,0.38739213347435,0.4952024519443512,0.4604662358760834,0.38121214509010315,0.3290117084980011,0.27651914954185486,0.24847665429115295,0.25624626874923706,0.267546147108078,0.21866704523563385,0.23912355303764343,0.22416946291923523,0.2317630499601364,0.23001955449581146,0.21649594604969025,0.27507784962654114,0.27336278557777405,0.35474422574043274,0.33786720037460327,0.2611680328845978,0.2566971480846405,0.2318284958600998,0.20583230257034302,0.18819878995418549,0.1791704148054123,0.17756618559360504,0.17114020884037018,0.17024214565753937,0.18429596722126007,
loss_5,1.9746840000152588,1.8879722356796265,1.8397555351257324,1.7797152996063232,1.696192741394043,1.5979351997375488,1.51462721824646,1.4441032409667969,1.361258864402771,1.2449488639831543,1.188865303993225,1.1708654165267944,1.0640339851379395,0.9822332859039307,0.9069005846977234,0.8267377614974976,0.7436704039573669,0.6886448860168457,0.6058691740036011,0.556361973285675,0.5799453258514404,0.6205940842628479,0.6296775341033936,0.5567300319671631,0.4927219748497009,0.39562463760375977,0.41588443517684937,0.42464226484298706,0.34293636679649353,0.35955002903938293,0.3227362334728241,0.3175477981567383,0.40986812114715576,0.36983522772789,0.3386745750904083,0.3890957534313202,0.30242854356765747,0.2909705936908722,0.2414073348045349,0.23256494104862213,0.22602538764476776,0.21149958670139313,0.20937193930149078,0.204321026802063,0.21180972456932068,0.18807992339134216,0.1964072585105896,0.24953508377075195,0.2768230140209198,0.3515416383743286,0.3045414090156555,0.2329707145690918,0.23076419532299042,0.21021105349063873,0.2115866094827652,0.20560194551944733,0.1817914992570877,0.1929612010717392,0.18100546300411224,0.2302718609571457,0.22722052037715912,0.1851608008146286,0.1807299256324768,0.17635518312454224,0.20795859396457672,
average,1.9815861940383912,1.8987049341201783,1.8225220441818237,1.7563937664031983,1.6646552324295043,1.5716875553131104,1.4782299995422363,1.39468252658844,1.2974825143814086,1.2302822113037108,1.1191622972488404,1.049156618118286,0.959868061542511,0.9568302392959595,0.8499355792999268,0.773028576374054,0.7161617755889893,0.6520227909088134,0.623108196258545,0.5514408469200134,0.5562261819839478,0.5271085619926452,0.529101836681366,0.4838379383087158,0.5001329720020294,0.4570725619792938,0.4420996606349945,0.4159366250038147,0.3904436469078064,0.3800612807273865,0.37294322848320005,0.34363916516304016,0.3421545147895813,0.3291813492774963,0.3110212445259094,0.3299631834030151,0.30033005177974703,0.3168440401554108,0.297693544626236,0.27586781680583955,0.2780863791704178,0.24799570739269255,0.24656542837619783,0.2824506342411041,0.2713912546634674,0.22927585244178772,0.23160043060779573,0.23748857975006105,0.23530296981334686,0.24255843758583068,0.2358566015958786,0.24085513949394227,0.23490306735038757,0.2418769359588623,0.2514220803976059,0.21571173667907714,0.21232264935970308,0.2182203412055969,0.21639668047428132,0.20705465078353882,0.20767246782779694,0.228073588013649,0.26157559752464293,0.2680442869663239,0.2269967645406723,
std,0.00788391027369712,0.014516735440086996,0.026031008262155444,0.027572956715971972,0.02714080570833534,0.03525389184850268,0.05103731361758898,0.06200548912192167,0.05351983033614589,0.05302282189600334,0.05588270680604913,0.07342953289924417,0.05947523890612896,0.06221619137705686,0.037576287293329264,0.04584058635010735,0.040824039293311014,0.02936693630841947,0.04385307636203923,0.041682781503346075,0.07678195040884274,0.06922478607684167,0.07752449568747187,0.06264412958986498,0.051987573048391786,0.06414408445437851,0.04314666731437493,0.03427176149868116,0.032606246147515096,0.02553466188555412,0.05270584860819636,0.03547745945517381,0.041772025455588724,0.040280044921679956,0.04355305365832121,0.06415507396419828,0.056713623350718056,0.09827165398935991,0.09427791272512585,0.06440973761961676,0.04714137989412463,0.02603373294881368,0.02226657965036743,0.060027948303361625,0.04484482112650188,0.025567486369410013,0.02498137854395879,0.031404089699831224,0.02886317452899778,0.055644803374439306,0.03684882073241094,0.03851924943174334,0.039152932654618035,0.058624007363158696,0.059194243876194985,0.03108667971100777,0.04075027298182565,0.04638337685420025,0.06477924607284645,0.03431087952349822,0.019621796633069722,0.04897931603244439,0.10782729338391998,0.16429651828428268,0.06623979934463871,

val_loss_1,1.9375520944595337,1.869303822517395,1.8036670684814453,1.6880308389663696,1.5668551921844482,1.436211347579956,1.5154180526733398,1.2951600551605225,1.3645693063735962,1.1763761043548584,1.2393519878387451,1.0790221691131592,1.0781810283660889,0.9403947591781616,0.8273391723632812,0.7519944906234741,0.75394207239151,0.7707003355026245,0.8584528565406799,0.6756851673126221,0.6122024655342102,0.8616147041320801,0.6674206852912903,0.6676819920539856,0.6902334690093994,0.6749361157417297,0.5877537131309509,0.6187112927436829,0.5321823358535767,0.6761500835418701,0.6143332719802856,0.6409909129142761,0.7735874652862549,0.54742032289505,0.5948486328125,0.7544776201248169,1.0209425687789917,0.6888747811317444,0.5393402576446533,0.5777953863143921,0.4901421368122101,0.6050421595573425,0.47826898097991943,0.6425555944442749,0.549062967300415,0.5173248052597046,0.5787932276725769,0.5179980397224426,0.5913058519363403,0.4733359217643738,0.59566730260849,0.6401453614234924,0.539007306098938,0.6154378652572632,0.42213982343673706,0.5731265544891357,0.42029473185539246,0.6155747771263123,0.4230750501155853,0.49869707226753235,0.4485855996608734,0.49520498514175415,0.4976613521575928,0.4449203312397003,0.49872931838035583,
val_loss_2,1.935550570487976,1.8541839122772217,1.7691612243652344,1.7021249532699585,1.6426231861114502,1.5452519655227661,1.3955072164535522,1.3383256196975708,1.4160857200622559,1.1888197660446167,1.0673469305038452,0.8928253054618835,0.8905006051063538,0.9965795278549194,0.8537251949310303,0.8663930892944336,0.5999617576599121,0.7215323448181152,0.6055295467376709,0.673320472240448,0.5568769574165344,0.6393203139305115,0.48390868306159973,0.44902724027633667,0.6709505915641785,0.42157429456710815,0.5281035900115967,0.7463118433952332,0.4547170400619507,0.4103837311267853,0.458943635225296,0.4024895131587982,0.3921527564525604,0.4154520034790039,0.35288363695144653,0.35331273078918457,0.4211510717868805,0.3817925453186035,0.4122399091720581,0.42131462693214417,0.4249643087387085,0.44912391901016235,0.5781302452087402,0.4354845881462097,0.40527403354644775,0.3304247260093689,0.4061790704727173,0.44265416264533997,0.4857220947742462,0.3672267198562622,0.41763314604759216,0.48863232135772705,0.6664750576019287,0.3074961304664612,0.34095999598503113,0.3783195912837982,0.33653903007507324,0.3863924741744995,0.40533968806266785,0.4754578173160553,0.4731994867324829,0.4192415475845337,0.4497338533401489,0.33188802003860474,0.3536297678947449,
