loss_1,3.2396047115325928,3.0862410068511963,2.89656400680542,2.763366460800171,2.5869364738464355,2.4792094230651855,2.325047731399536,2.2102389335632324,2.06240177154541,1.9958758354187012,1.8764665126800537,1.7828551530838013,1.6554096937179565,1.549001932144165,1.562387228012085,1.5649205446243286,1.4436880350112915,1.4104565382003784,1.4338798522949219,1.3837414979934692,1.3169530630111694,1.2175649404525757,1.149823784828186,1.1157417297363281,1.0733625888824463,1.071454405784607,1.0509594678878784,1.0912851095199585,1.1413953304290771,1.0530180931091309,0.9793713092803955,0.9703660607337952,0.8771249055862427,0.8761768341064453,0.8982071280479431,0.9040138721466064,0.8489603400230408,0.8611180186271667,0.8537344932556152,0.9111014008522034,1.0442895889282227,0.8556191325187683,0.7927727103233337,0.7088229060173035,0.7104405164718628,0.6611562371253967,0.6861676573753357,0.6712967157363892,0.6837506294250488,0.6279085874557495,0.6073876619338989,0.5978795289993286,0.6046387553215027,0.5956149697303772,0.5358946323394775,0.5763020515441895,0.5780184864997864,0.6915814280509949,0.6199238300323486,0.5865324139595032,0.6623099446296692,0.6388057470321655,0.7849646806716919,0.7372722625732422,0.5929326415061951,0.5779854655265808,0.5186384916305542,0.5559940934181213,0.5137342810630798,0.49834027886390686,0.5071644186973572,0.46086424589157104,0.4364507794380188,0.43540504574775696,0.45024561882019043,0.610065221786499,0.6495079398155212,0.5429525971412659,0.49485504627227783,0.4589802026748657,0.42338988184928894,0.4359724223613739,0.40053001046180725,0.38218843936920166,0.3807600140571594,0.3578343093395233,0.3486604392528534,0.3719101548194885,0.35881954431533813,0.3336339294910431,0.3192383050918579,0.3100237250328064,0.3102680742740631,0.30863499641418457,0.294991135597229,0.29485973715782166,0.31270623207092285,0.27763986587524414,0.2924340069293976,0.2803633213043213,0.2795281708240509,0.277522474527359,0.26965653896331787,0.26962122321128845,0.26257386803627014,0.25485435128211975,0.24620720744132996,0.2779305875301361,0.29630139470100403,0.35450053215026855,0.4145275056362152,0.43919453024864197,0.39338791370391846,0.3217220604419708,0.361986368894577,0.3754858374595642,0.4531335234642029,0.35261210799217224,0.3974458575248718,0.31614431738853455,0.28684619069099426,0.2741963565349579,0.2753180265426636,0.2616351842880249,0.2449488490819931,0.26124998927116394,0.2927544414997101,0.2676921784877777,0.2788517475128174,0.2653796672821045,0.2481394112110138,0.2363700568675995,0.22930417954921722,0.2214893102645874,0.21889761090278625,0.2199399620294571,0.20400367677211761,0.22333978116512299,0.21314632892608643,0.20836283266544342,0.2094155251979828,0.22451664507389069,0.2068236917257309,0.20602399110794067,0.2288040965795517,0.3712160885334015,0.37571457028388977,0.44861486554145813,0.3686275780200958,0.2617688775062561,
loss_2,3.2707955837249756,3.1516072750091553,2.9744584560394287,2.780759572982788,2.6345324516296387,2.5605952739715576,2.3935818672180176,2.2383389472961426,2.097849130630493,2.0154130458831787,1.920411229133606,1.8368772268295288,1.7096549272537231,1.6513137817382812,1.5310282707214355,1.5187064409255981,1.4970909357070923,1.383294939994812,1.3871232271194458,1.2420008182525635,1.2493853569030762,1.2430146932601929,1.1668437719345093,1.1911637783050537,1.1108202934265137,1.0603967905044556,1.0103451013565063,1.0198686122894287,0.975627601146698,0.9359633922576904,0.9717495441436768,0.924983561038971,0.9142356514930725,0.9622073173522949,0.9009678959846497,0.9353596568107605,0.95426344871521,0.8638429045677185,0.839248538017273,0.7158965468406677,0.7429623007774353,0.7098427414894104,0.7392720580101013,0.7484058737754822,0.7308025360107422,0.6780643463134766,0.699271023273468,0.7674729824066162,0.7899075746536255,0.750364363193512,0.6492279171943665,0.6930651068687439,0.6273070573806763,0.6439802646636963,0.6404993534088135,0.7559543251991272,0.6794800758361816,0.6193130612373352,0.6033535599708557,0.5636524558067322,0.5321951508522034,0.5396726131439209,0.5307170152664185,0.5700818300247192,0.5170431733131409,0.5086511969566345,0.5126810669898987,0.5371043086051941,0.5750059485435486,0.609650731086731,0.4951574206352234,0.45020943880081177,0.46193382143974304,0.45340728759765625,0.44844239950180054,0.461211234331131,0.5193183422088623,0.7308082580566406,0.686732828617096,0.5706153512001038,0.5697323083877563,0.5224957466125488,0.5131750106811523,0.48906785249710083,0.4418289363384247,0.46065738797187805,0.45051664113998413,0.4881249964237213,0.4175557494163513,0.4381718039512634,0.39291349053382874,0.4088241457939148,0.3827844262123108,0.37923526763916016,0.41198477149009705,0.4244626760482788,0.4234071969985962,0.616252064704895,0.7855213284492493,0.46012142300605774,0.3959432542324066,0.46074774861335754,0.4577805995941162,0.46716123819351196,0.4883950650691986,0.4055388271808624,0.3690752387046814,0.36399781703948975,0.3489985764026642,0.3366718590259552,0.32775938510894775,0.3259752690792084,0.3733065128326416,0.3329843282699585,0.3232666254043579,0.3215600252151489,0.30856552720069885,0.3036571443080902,0.3273969888687134,0.3263847529888153,0.29761186242103577,0.3445707857608795,0.3269597589969635,0.29491013288497925,0.30494385957717896,0.30382630228996277,0.26902371644973755,0.30053380131721497,0.3065665662288666,0.2745552062988281,0.3099292814731598,0.3197977840900421,0.3063758909702301,0.3078620731830597,0.39013850688934326,0.32125428318977356,0.3409366309642792,0.30245110392570496,0.25648215413093567,0.286361962556839,0.26846441626548767,0.26632076501846313,0.29126033186912537,0.27567407488822937,0.23432356119155884,0.2577572464942932,0.21997277438640594,0.22429713606834412,0.2278580367565155,0.23778876662254333,
loss_3,3.2037625312805176,3.0153348445892334,2.8177688121795654,2.669102907180786,2.480215549468994,2.29880690574646,2.140199661254883,1.9725661277770996,1.8786276578903198,1.7503165006637573,1.7546241283416748,1.6295167207717896,1.5731488466262817,1.4542889595031738,1.435313105583191,1.4023394584655762,1.3868672847747803,1.3624041080474854,1.2902909517288208,1.2705159187316895,1.239380955696106,1.238665223121643,1.1663432121276855,1.169895052909851,1.1666632890701294,1.1281380653381348,1.1181741952896118,1.05548894405365,1.0068129301071167,0.9774838089942932,0.9618664979934692,0.9698562622070312,1.0433255434036255,1.0096440315246582,0.9337000846862793,0.9808604717254639,0.9435020089149475,0.9060893654823303,0.901074230670929,0.8843159675598145,0.8688381910324097,0.8820515871047974,0.8335685133934021,0.8518106937408447,0.8138487935066223,0.8125417232513428,0.8621518015861511,0.9272034168243408,0.893729031085968,0.9026468992233276,0.7838842868804932,0.8432957530021667,0.7497631907463074,0.7622660398483276,0.7570742964744568,0.6956321001052856,0.6938567161560059,0.6623046398162842,0.6518470048904419,0.6700823903083801,0.6367638111114502,0.6336923241615295,0.6934073567390442,0.6357452869415283,0.6241626739501953,0.6486884951591492,0.7976447343826294,0.7437402009963989,0.7247530817985535,0.6157016158103943,0.604089617729187,0.6030863523483276,0.5715122818946838,0.5500548481941223,0.5859293341636658,0.5710602402687073,0.5523891448974609,0.5006317496299744,0.48763492703437805,0.49079629778862,0.5082740187644958,0.47441086173057556,0.4886373281478882,0.444884717464447,0.4252431094646454,0.42550283670425415,0.5044562220573425,0.5159164071083069,0.4923861026763916,0.4386720061302185,0.5146471858024597,0.4787282347679138,0.44896891713142395,0.4571237564086914,0.43537384271621704,0.5580775141716003,0.5676636099815369,0.4713119566440582,0.5115542411804199,0.45130065083503723,0.46123504638671875,0.3925079107284546,0.36219897866249084,0.3515183627605438,0.3422097861766815,0.3270849287509918,0.3336564302444458,0.33101826906204224,0.33333757519721985,0.3750952482223511,0.4855647683143616,0.4904552400112152,0.5311301350593567,0.44263654947280884,0.5355302095413208,0.535266101360321,0.3964540362358093,0.487868994474411,0.4690540134906769,0.43496206402778625,0.36884161829948425,0.39972198009490967,0.39998021721839905,0.399934321641922,0.3693165183067322,0.3920508027076721,0.34270748496055603,0.31034791469573975,0.3383144736289978,0.28472983837127686,0.2748541533946991,0.28483062982559204,0.2603583037853241,0.2513886094093323,0.2622758448123932,0.25302937626838684,0.24975258111953735,0.2511868476867676,0.2585115134716034,0.24252089858055115,0.2403353601694107,0.24052803218364716,0.2400278002023697,0.23040880262851715,0.23311007022857666,0.2350023090839386,0.2380034625530243,0.2455415576696396,0.2544819116592407,0.2601834535598755,
loss_4,3.2568771839141846,3.1403515338897705,3.027022123336792,2.8376903533935547,2.6516032218933105,2.5705246925354004,2.3739452362060547,2.2233240604400635,2.0770952701568604,1.96265709400177,1.8628684282302856,1.7771260738372803,1.6590232849121094,1.6054816246032715,1.4983773231506348,1.410812497138977,1.335586428642273,1.3062340021133423,1.3144265413284302,1.34909188747406,1.2341498136520386,1.148041844367981,1.164443016052246,1.0465694665908813,1.157678484916687,1.0975427627563477,1.0191112756729126,1.0655337572097778,1.0213598012924194,0.9682111144065857,0.9310656189918518,0.8887426853179932,0.8912399411201477,0.8873440623283386,0.9269880652427673,0.9506598711013794,0.8742908835411072,0.9346272349357605,0.8624773621559143,0.8224624395370483,0.7917767763137817,0.7715060114860535,0.7667790651321411,0.7788094282150269,0.7580143809318542,0.7824325561523438,0.731634795665741,0.6747739315032959,0.6668622493743896,0.6246580481529236,0.6177640557289124,0.6180346012115479,0.6247649788856506,0.5872194766998291,0.6368483901023865,0.6000186204910278,0.6780688166618347,0.5688851475715637,0.5602945685386658,0.4950498938560486,0.5384681224822998,0.4507923126220703,0.4705764353275299,0.4946582317352295,0.5226178765296936,0.5853822827339172,0.480019211769104,0.504280686378479,0.6117392182350159,0.6304864287376404,0.5765233635902405,0.6018505692481995,0.558243989944458,0.4876376986503601,0.42922356724739075,0.5369604825973511,0.5163994431495667,0.5162127614021301,0.4437352418899536,0.4007967412471771,0.3926916718482971,0.4151706099510193,0.3789118230342865,0.35904547572135925,0.3442625105381012,0.3232261836528778,0.41744574904441833,0.3888307213783264,0.3406780958175659,0.3496505320072174,0.32236507534980774,0.37258535623550415,0.33351191878318787,0.2931250035762787,0.3285394012928009,0.36238521337509155,0.32635554671287537,0.3602392077445984,0.34983134269714355,0.3768804967403412,0.4289076030254364,0.45369160175323486,0.5384295582771301,0.5061999559402466,0.33302292227745056,0.312069833278656,0.2724907100200653,0.2614721953868866,0.2695515751838684,0.26749151945114136,0.2600195109844208,0.2680010497570038,0.27283942699432373,0.32687127590179443,0.32932326197624207,0.3185107707977295,0.25050148367881775,0.2802397310733795,0.26336437463760376,0.2628604769706726,0.29122233390808105,0.26593106985092163,0.28847944736480713,0.2969665229320526,0.4668402373790741,0.3179556429386139,0.3406166732311249,0.3100937008857727,0.3291688859462738,0.2832909822463989,0.29974886775016785,0.24063727259635925,0.2712439000606537,0.3047058582305908,0.2480364590883255,0.25181567668914795,0.26226383447647095,0.2279900163412094,0.2628740668296814,0.2355038821697235,0.22597111761569977,0.23098419606685638,0.24912887811660767,0.2247113287448883,0.4378000795841217,0.37161117792129517,0.26349523663520813,0.24723413586616516,0.25514787435531616,0.26163363456726074,
loss_5,3.2430052757263184,3.096752405166626,2.941145181655884,2.7848901748657227,2.6547696590423584,2.5911865234375,2.4763903617858887,2.3070068359375,2.190648317337036,2.1503384113311768,2.0240323543548584,1.9876060485839844,1.813464879989624,1.752187967300415,1.6395807266235352,1.5543553829193115,1.5137697458267212,1.4698560237884521,1.4159364700317383,1.3155913352966309,1.304831624031067,1.2513147592544556,1.1991026401519775,1.2312917709350586,1.2146180868148804,1.1240239143371582,1.1136614084243774,1.2078546285629272,1.1071593761444092,1.0754873752593994,1.0496584177017212,0.9910328388214111,1.031087875366211,0.8908929228782654,0.9787696003913879,0.9556356072425842,0.8511072993278503,0.8125252723693848,0.8809982538223267,0.8711800575256348,0.7853176593780518,0.7631626129150391,0.7884175181388855,0.7366455793380737,0.6969157457351685,0.6797179579734802,0.6646615266799927,0.6631098985671997,0.5719054341316223,0.6591363549232483,0.6166045665740967,0.6284703016281128,0.5736405849456787,0.6880894899368286,0.6660053133964539,0.5365611910820007,0.5531317591667175,0.5553739070892334,0.520549476146698,0.5096405744552612,0.561020016670227,0.6542662382125854,0.6166468262672424,0.5349752902984619,0.5781871676445007,0.5804680585861206,0.5279060006141663,0.46468716859817505,0.42975538969039917,0.4367959797382355,0.3764892518520355,0.39000892639160156,0.36441898345947266,0.35299134254455566,0.37872767448425293,0.363166481256485,0.3397738039493561,0.33959582448005676,0.42526012659072876,0.49789711833000183,0.6711158752441406,0.8962540626525879,0.5922936797142029,0.6238922476768494,0.5131044983863831,0.44101932644844055,0.3741338849067688,0.36991456151008606,0.33249613642692566,0.3154934048652649,0.3216480016708374,0.3017615079879761,0.29839202761650085,0.29121679067611694,0.30715447664260864,0.29004397988319397,0.2860015332698822,0.2843207120895386,0.287001371383667,0.274409681558609,0.3452620208263397,0.3948095440864563,0.29228511452674866,0.3106788694858551,0.29643934965133667,0.3631032705307007,0.327435702085495,0.3057485818862915,0.3225705921649933,0.2766318917274475,0.2731674015522003,0.25083622336387634,0.2891353666782379,0.3332710564136505,0.36962971091270447,0.3239530622959137,0.262277752161026,0.2509910762310028,0.23994456231594086,0.2294146567583084,0.24077050387859344,0.22651460766792297,0.22342108190059662,0.2146548479795456,0.21767188608646393,0.22394822537899017,0.330506294965744,0.36257460713386536,0.3450494408607483,0.40230271220207214,0.36945974826812744,0.3424305319786072,0.29055553674697876,0.26718732714653015,0.2655365765094757,0.23034463822841644,0.23354347050189972,0.22311076521873474,0.21789699792861938,0.2444121241569519,0.2195289433002472,0.21747981011867523,0.2320462018251419,0.2359527349472046,0.30541202425956726,0.22298447787761688,0.2091674655675888,0.19992761313915253,0.20009571313858032,0.20048321783542633,
average,3.2428090572357178,3.098057413101196,2.931391716003418,2.7671618938446043,2.6016114711761475,2.500064563751221,2.341832971572876,2.1902949810028076,2.061324429512024,1.9749201774597167,1.8876805305480957,1.8027962446212769,1.682140326499939,1.6024548530578613,1.5333373308181764,1.4902268648147583,1.4354004859924316,1.386449122428894,1.3683314085006715,1.3121882915496825,1.2689401626586914,1.2197202920913697,1.169311285018921,1.1509323596954346,1.1446285486221313,1.0963111877441407,1.0624502897262573,1.0880062103271484,1.050471007823944,1.00203275680542,0.9787422776222229,0.9489962816238403,0.9514027833938599,0.9252530336380005,0.9277265548706055,0.9453058958053588,0.8944247961044312,0.8756405591964722,0.8675065755844116,0.8409912824630738,0.8466369032859802,0.7964364171028138,0.7841619729995728,0.7648988962173462,0.74200439453125,0.722782564163208,0.7287773609161377,0.7407713890075683,0.7212309837341309,0.7129428505897522,0.6549736976623535,0.67614905834198,0.6360229134559632,0.6554340481758117,0.6472643971443176,0.6328936576843261,0.6365111708641052,0.6194916367530823,0.591193687915802,0.564991545677185,0.58615140914917,0.5834458470344543,0.6192624628543854,0.5945465803146363,0.5669887065887451,0.5802350997924804,0.5673779010772705,0.5611612915992736,0.5709975838661194,0.5581950068473815,0.5118848145008087,0.5012039065361023,0.4785119712352753,0.45589924454689024,0.4585137188434601,0.5084927320480347,0.5154777348041535,0.5260402381420135,0.5076436340808869,0.4838171422481537,0.5130407512187958,0.548860740661621,0.47470957040786743,0.4598157465457916,0.42103981375694277,0.4016480088233948,0.41904258728027344,0.42693936824798584,0.38838712573051454,0.37512433528900146,0.3741624116897583,0.37438459396362306,0.3547850728034973,0.34586716294288633,0.35560872554779055,0.38596582412719727,0.3832268238067627,0.40195276141166686,0.44526845812797544,0.3686151146888733,0.3821752190589905,0.39585585594177247,0.38407015800476074,0.38103592991828916,0.3445281982421875,0.33253024220466615,0.3097730576992035,0.30803349018096926,0.31415194272994995,0.32207821011543275,0.35220771431922915,0.35489246249198914,0.37195987105369566,0.3514970541000366,0.38394723534584047,0.3749551594257355,0.33418646454811096,0.33507381081581117,0.33944115936756136,0.3139532536268234,0.2970585018396378,0.30218695998191836,0.302831706404686,0.29362020194530486,0.3207442700862885,0.2998061925172806,0.3151217222213745,0.3102484405040741,0.3195902228355408,0.3020516812801361,0.3004262924194336,0.28481325507164,0.2715675622224808,0.27052663564682006,0.2769769996404648,0.25527678728103637,0.25810003876686094,0.24561570286750795,0.24178221225738525,0.2434323400259018,0.23274307250976561,0.23596588969230653,0.24385738074779512,0.23455418646335602,0.28788996636867525,0.2917142599821091,0.2612707018852234,0.2731230616569519,0.2612422227859497,0.2443715900182724,
std,0.02243254499795612,0.04825087399670747,0.07101856461187449,0.054960754379441194,0.06536219761415898,0.10758381845214926,0.11202907936671519,0.11386343982040831,0.1016727221977111,0.12918789696747632,0.08730237026749854,0.11523764590992315,0.07890660128234361,0.09962600917995759,0.06777586341286236,0.07004789344636164,0.06683480172312217,0.05395487803173322,0.056412800696724226,0.05129558561006229,0.03481362126554266,0.037529176120977184,0.01616097537024984,0.06413389064470776,0.04853081746133543,0.027166765240222546,0.04572306225578337,0.06415529682715007,0.06298544143330947,0.05311647720839745,0.03908004258528689,0.03705667283456251,0.07115851896468955,0.05198776834368154,0.02908278977931553,0.02531187368283072,0.04547094433238772,0.041809534772818624,0.02155130054641328,0.06884160091058954,0.10684342537502382,0.06333985627400225,0.031146526769667976,0.04891206360416171,0.04140696465909506,0.06207561789078977,0.07013409634992421,0.10068125724930804,0.11057206381326698,0.10517429999527972,0.0659880784314663,0.08944366207445967,0.06002679103229293,0.06456344381424999,0.07066387969109979,0.08080020064859457,0.05871183305385824,0.052348874170141835,0.04603795966204174,0.06239463513478484,0.053250912261895475,0.07761186893174868,0.1121689465973249,0.0850798431907035,0.04130540566845954,0.044366048052085404,0.11625804035565374,0.09641903980395097,0.0985344043127793,0.07681284209734614,0.07913774572708572,0.08614154752454953,0.07754668446277521,0.06463569523944189,0.06874337471162323,0.08763256902936767,0.10021379064759912,0.12467530616763443,0.09328253945326609,0.055299446589491166,0.1007428196073502,0.17750314983461574,0.07769094002274675,0.09400038920870771,0.05734627803414129,0.05228935497361818,0.05524326795976446,0.06227825691186414,0.05990123855952667,0.052800579663828257,0.07555787121463933,0.06556424243308918,0.05526128139882902,0.06425899592836323,0.05708903088507174,0.09915826334427096,0.1032391821174092,0.12787955656722974,0.18851042624650774,0.07992704367975247,0.06406704537579824,0.06568260635919926,0.10124561478502273,0.09090461124688842,0.07728450217015763,0.0504911622838901,0.04433897592487322,0.036714208878201995,0.028146349248095844,0.042708459436008185,0.08603675600304485,0.09454959318814143,0.09217473445049863,0.045769629286972036,0.07788527988867251,0.08287110835475214,0.07855714439755736,0.08332784589562801,0.08484851089437798,0.07008526424061462,0.041133472710690254,0.061860709972247005,0.0588031177378291,0.06094935982324388,0.08980179298575851,0.05673736675149445,0.029233451025913446,0.030474485081666235,0.024165095241893655,0.050602711425326144,0.040605999488634886,0.0420521796119723,0.026397381209684635,0.03269320560184711,0.058929286846398164,0.035328072079917415,0.045778509536210564,0.03024782372281537,0.021593246245970206,0.025049846241376215,0.020485625589948864,0.01696979205465176,0.02756988290435928,0.02289471233345383,0.08017655686103764,0.06602600294883725,0.06010653549409723,0.08940905296976036,0.05738964528029657,0.023749448832882266,

val_loss_1,3.175272226333618,3.001290798187256,2.8234286308288574,2.6658551692962646,2.482614755630493,2.49454402923584,2.164574146270752,2.009495735168457,1.8599077463150024,1.7030770778656006,1.5867230892181396,1.4969078302383423,1.3502373695373535,1.3320777416229248,1.3163397312164307,1.205183506011963,1.2011823654174805,1.1972596645355225,1.4045298099517822,1.145900011062622,1.1160856485366821,0.9073802828788757,0.8556212782859802,0.8972012400627136,0.822562038898468,0.8139850497245789,1.0588140487670898,0.8675845265388489,1.1021268367767334,0.7544640898704529,0.7743311524391174,0.7542942762374878,0.6743373274803162,0.6330697536468506,0.6683186292648315,0.651267945766449,0.7386832237243652,0.7584443092346191,0.624788761138916,0.7778942584991455,0.7422972917556763,0.6202388405799866,0.562881350517273,0.5937446355819702,0.49655723571777344,0.5327350497245789,0.5321769714355469,0.5023890137672424,0.5404845476150513,0.4558306336402893,0.47433239221572876,0.4904998540878296,0.532835066318512,0.45606040954589844,0.4141005873680115,0.6517384052276611,0.5144079327583313,0.4717909097671509,0.4955504238605499,0.6060180068016052,0.6429253220558167,0.6075975894927979,0.6797661781311035,0.524486243724823,0.48964181542396545,0.4241813123226166,0.484729528427124,0.39434149861335754,0.5041603446006775,0.40150028467178345,0.3456922173500061,0.38061249256134033,0.41268038749694824,0.40738511085510254,0.575441837310791,0.5575650334358215,0.4881266951560974,0.368897944688797,0.5233052372932434,0.429259330034256,0.40136104822158813,0.44225311279296875,0.3217014968395233,0.33432820439338684,0.41814514994621277,0.34961986541748047,0.3507101833820343,0.3713458776473999,0.3265579342842102,0.3219754993915558,0.2971780598163605,0.37494394183158875,0.324898898601532,0.31019189953804016,0.37144824862480164,0.32232844829559326,0.27170640230178833,0.2971566617488861,0.2813256084918976,0.40808242559432983,0.2744612693786621,0.29186224937438965,0.3046687841415405,0.33421510457992554,0.3665199875831604,0.36605754494667053,0.307502806186676,0.2805439531803131,0.32648158073425293,0.5151559114456177,0.4105108678340912,0.41263240575790405,0.41730067133903503,0.3377232849597931,0.49860283732414246,0.7577006816864014,0.4236099123954773,0.4299324154853821,0.6239607334136963,0.3198707699775696,0.33620649576187134,0.28252777457237244,0.3912906050682068,0.29699453711509705,0.30028101801872253,0.2630767226219177,0.46236976981163025,0.2629925310611725,0.2864415645599365,0.2984481155872345,0.2717229425907135,0.29314321279525757,0.28400442004203796,0.21545931696891785,0.22548115253448486,0.24570614099502563,0.2591579556465149,0.23101414740085602,0.2372530847787857,0.269108384847641,0.23332348465919495,0.32040080428123474,0.28543567657470703,0.3091692626476288,0.22749507427215576,0.24831581115722656,0.6366284489631653,0.3481457531452179,0.358870267868042,0.30344799160957336,
val_loss_2,3.2039291858673096,3.0572996139526367,2.8335328102111816,2.6198959350585938,2.4407482147216797,2.2830069065093994,2.167221784591675,1.989285945892334,1.8080652952194214,1.6960678100585938,1.6254639625549316,1.5036773681640625,1.4116517305374146,1.3199996948242188,1.321613073348999,1.2875028848648071,1.205841302871704,1.1549383401870728,1.1086363792419434,1.0446724891662598,0.9963464140892029,1.0401458740234375,1.0045491456985474,1.003658652305603,0.8922457098960876,0.9265506267547607,0.840707004070282,0.809231162071228,0.8055325150489807,0.832548975944519,0.8203020691871643,0.8172356486320496,0.8773364424705505,0.791995644569397,0.9113128185272217,0.9137893319129944,0.7685859799385071,0.7569633722305298,0.6615093946456909,0.6482720375061035,0.6071358919143677,0.6423724293708801,0.6807197332382202,0.721634566783905,0.6041690707206726,0.5967507362365723,0.6390906572341919,0.6370082497596741,0.6526092290878296,0.6541538834571838,0.587218701839447,0.6255526542663574,0.6456559300422668,0.5723130106925964,0.7697358727455139,0.7283337712287903,0.6269775629043579,0.6260592341423035,0.540967583656311,0.5185490250587463,0.5414028763771057,0.5778499245643616,0.5684978365898132,0.4698489010334015,0.5575510859489441,0.5365316271781921,0.4433630406856537,0.6871542930603027,0.6798868775367737,0.4106958210468292,0.5692001581192017,0.4267730712890625,0.4978747069835663,0.38032495975494385,0.60038822889328,0.8218165040016174,0.9196727275848389,0.5857015252113342,0.6542842984199524,0.7843526005744934,0.5118985176086426,0.530539870262146,0.4952148497104645,0.3770989179611206,0.4839107096195221,0.4062371551990509,0.39565595984458923,0.5166009068489075,0.42321211099624634,0.48112085461616516,0.3833880126476288,0.3881537616252899,0.36640650033950806,0.6735466718673706,0.3606876730918884,0.4430154860019684,0.6383507251739502,1.0573190450668335,0.3972087502479553,0.49716535210609436,0.38582101464271545,0.3863455355167389,0.5621131062507629,0.42416179180145264,0.47535309195518494,0.34394851326942444,0.3768458962440491,0.3841671049594879,0.41824841499328613,0.36638951301574707,0.29714640974998474,0.5430735349655151,0.3330150246620178,0.3336755037307739,0.3520580530166626,0.31380411982536316,0.304457426071167,0.30503547191619873,0.3648715317249298,0.32397255301475525,0.46595558524131775,0.2532497048377991,0.4246799349784851,0.4506285488605499,0.2804611027240753,0.48389995098114014,0.30655741691589355,0.38470733165740967,0.3997493386268616,0.4919266998767853,0.6119278073310852,0.4607372581958771,0.37638887763023376,0.9729282855987549,0.3122144043445587,0.3348541557788849,0.42090892791748047,0.22232741117477417,0.40707728266716003,0.21959030628204346,0.4524601399898529,0.28429028391838074,0.4502764046192169,0.24939657747745514,0.2026415914297104,0.24852131307125092,0.22391799092292786,0.197906494140625,0.30767571926116943,0.32361900806427,
