f1_score_1,0.25590240955352783,0.36014652252197266,0.571968138217926,0.5960384607315063,0.5096296072006226,0.6467416286468506,0.6628620028495789,0.7690140604972839,0.8430076241493225,0.9558905959129333,0.9566421508789062,0.9742305278778076,0.9830068349838257,0.9830459356307983,0.9827328324317932,0.9739735126495361,0.9830459356307983,0.9828324317932129,0.965683102607727,0.9652146697044373,
f1_score_2,0.2423611879348755,0.42757901549339294,0.48051387071609497,0.5084679126739502,0.5542716979980469,0.5144811868667603,0.7204722166061401,0.7475882768630981,0.7892169952392578,0.8366607427597046,0.8844457864761353,0.9180549383163452,0.9480208158493042,0.9489439129829407,0.9660007357597351,0.9743821620941162,0.9746568202972412,0.983258843421936,0.9827929735183716,0.9741649627685547,
f1_score_3,0.33808133006095886,0.42307740449905396,0.5056469440460205,0.5662510395050049,0.651685357093811,0.740138053894043,0.7946874499320984,0.8513104915618896,0.9490206837654114,0.949068546295166,0.9831526875495911,0.983043372631073,0.9914862513542175,0.9573348760604858,0.9568056464195251,0.9646401405334473,0.9745762348175049,1.0,0.9570721387863159,1.0,
f1_score_4,0.26201489567756653,0.38953742384910583,0.47713586688041687,0.5415828824043274,0.7004591226577759,0.6159698963165283,0.7030592560768127,0.7689732909202576,0.8211362361907959,0.9399816989898682,0.8715351819992065,0.9400345087051392,0.9658520221710205,0.9578676819801331,0.9824507236480713,0.9651539325714111,0.9491907358169556,0.9827171564102173,0.9741650819778442,0.9655444025993347,
f1_score_5,0.24628672003746033,0.4586038589477539,0.560739278793335,0.4712834358215332,0.5593881011009216,0.7105618715286255,0.8000744581222534,0.7970848083496094,0.8498172760009766,0.8306877613067627,0.8937506675720215,0.9388703107833862,0.9474806189537048,0.8989869356155396,0.9554750323295593,0.9821524024009705,0.9651906490325928,0.9817638397216797,0.9818121194839478,0.9828304052352905,
average,0.2689293086528778,0.4117888450622559,0.5192008197307587,0.5367247462272644,0.5950867772102356,0.6455785274505615,0.7362310767173768,0.7867941856384277,0.8504397630691528,0.9024578690528869,0.9179052948951721,0.9508467316627502,0.9671693086624146,0.9492358684539794,0.9686929941177368,0.9720604300498963,0.9693320751190185,0.9861144542694091,0.9723050832748413,0.9775508880615235,
std,0.03526489225690297,0.03385398589490319,0.03989907595436638,0.043576447675797804,0.07007128442245095,0.07903021649844161,0.05333827382932641,0.03588612842668855,0.053629741921175665,0.05641960570609298,0.043842760758084035,0.02416222733238185,0.017878397383534247,0.027598055224456148,0.01191355518653279,0.006536950888316249,0.01154771883276469,0.006959943171747571,0.00979522741096808,0.01295869125345131,

val_f1_score_1,0.6187499761581421,0.6261904239654541,0.6329431533813477,0.5013368129730225,0.45202016830444336,0.7424241900444031,0.9035013914108276,0.9701753854751587,0.9701753854751587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9653679132461548,1.0,
val_f1_score_2,0.375,0.6458333134651184,0.6090908646583557,0.5063130855560303,0.3590908646583557,0.6976284384727478,0.8877004981040955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952380895614624,
val_f1_score_3,0.4999999701976776,0.3333333134651184,0.4734848439693451,0.47362151741981506,0.8432562947273254,0.9301658868789673,0.897138237953186,0.9660633206367493,0.9660633206367493,0.9660633206367493,0.9660633206367493,0.9660633206367493,0.9660633206367493,0.9660633206367493,0.9660633206367493,0.9660633206367493,0.9660633206367493,0.930555522441864,0.9660633206367493,0.9660633206367493,
val_f1_score_4,0.39613527059555054,0.6187499761581421,0.8923076391220093,0.8918874859809875,0.8771929740905762,1.0,0.9222221970558167,1.0,1.0,1.0,1.0,0.9641025066375732,1.0,1.0,1.0,0.9222221970558167,1.0,1.0,1.0,1.0,
val_f1_score_5,0.6149122714996338,0.41944441199302673,0.3592104911804199,0.4266347289085388,0.6895424127578735,0.9201754331588745,1.0,0.8660714030265808,0.9701753854751587,1.0,1.0,1.0,0.964114785194397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
average,0.5009594976902008,0.5287102878093719,0.5934073984622955,0.5599587261676788,0.6442205429077148,0.8580787897109985,0.9221124649047852,0.9604620218276978,0.9812828183174134,0.9932126641273499,0.9932126641273499,0.9860331654548645,0.9860356211662292,0.9932126641273499,0.9932126641273499,0.9776571035385132,0.9932126641273499,0.9861111044883728,0.9862862467765808,0.9836888432502746,
std,0.10364812184881862,0.12762328884928228,0.179097745017567,0.16835705326119518,0.20697119292142388,0.11688838631105339,0.040548113869507005,0.049318994992316637,0.015356099886494935,0.013574671745300294,0.013574671745300294,0.017117043552282094,0.017113897667001728,0.013574671745300294,0.013574671745300294,0.030675917999579746,0.013574671745300294,0.027777791023254395,0.016797288482167282,0.020440196359618804,

