loss_1,1.5380873680114746,1.2486183643341064,0.9796342253684998,0.801774263381958,0.6251170635223389,0.5709119439125061,0.5773231387138367,0.4108104109764099,0.40668362379074097,0.3920118510723114,0.33221614360809326,0.2882322072982788,0.2668182849884033,0.2869022488594055,0.24913159012794495,0.22725385427474976,0.21761739253997803,0.18292853236198425,0.17103484272956848,0.19624565541744232,
loss_2,1.5783840417861938,1.1705819368362427,1.0379871129989624,0.8429151773452759,0.7562986016273499,0.5980225801467896,0.5597488284111023,0.4630122482776642,0.4697522521018982,0.4226076304912567,0.3765491843223572,0.3759150803089142,0.3300454914569855,0.27060264348983765,0.2795798182487488,0.24496296048164368,0.21616986393928528,0.20005208253860474,0.23984739184379578,0.1987968385219574,
loss_3,1.607058048248291,1.1128859519958496,0.9284594655036926,0.7298008799552917,0.554275631904602,0.5143544673919678,0.43736135959625244,0.37670356035232544,0.3451734483242035,0.29772865772247314,0.2986375093460083,0.2329005002975464,0.2570122480392456,0.22215665876865387,0.20139557123184204,0.20103982090950012,0.19830040633678436,0.20116497576236725,0.18960212171077728,0.18981203436851501,
loss_4,1.542572021484375,1.2318658828735352,1.0375778675079346,0.8598279356956482,0.6555825471878052,0.6219414472579956,0.5382564663887024,0.4356361925601959,0.37146782875061035,0.3497091233730316,0.322823166847229,0.26987311244010925,0.25569823384284973,0.22228331863880157,0.24603167176246643,0.22928857803344727,0.19164256751537323,0.23245717585086823,0.2078440636396408,0.18356724083423615,
loss_5,1.5870789289474487,1.2088769674301147,0.921117901802063,0.8112792372703552,0.6321691274642944,0.5376067757606506,0.5156971216201782,0.398220956325531,0.3547690510749817,0.3584176301956177,0.28018346428871155,0.2581334710121155,0.2547934949398041,0.2687916159629822,0.31856366991996765,0.20341166853904724,0.20201390981674194,0.23356963694095612,0.22763045132160187,0.2349516898393631,
average,1.5706360816955567,1.1945658206939698,0.9809553146362304,0.8091194987297058,0.6446885943412781,0.568567442893982,0.5256773829460144,0.4168766736984253,0.3895692408084869,0.3640949785709381,0.32208189368247986,0.2850108742713928,0.27287355065345764,0.25414729714393614,0.25894046425819395,0.2211913764476776,0.20514882802963258,0.21003448069095612,0.20719177424907684,0.2006746917963028,
std,0.026472506480908986,0.048506924596215924,0.050590147155117705,0.044863244888827314,0.06525298089907575,0.039037150919554245,0.04875593588808607,0.029930336315217212,0.0452369718686544,0.042063656194671374,0.032787362808524935,0.04886919147417696,0.028909368378744124,0.026821019476350745,0.03887203425432916,0.016670991106306234,0.01015948816067157,0.019848071257981128,0.024904914919513556,0.017937209904676853,

val_loss_1,1.3022319078445435,1.0937689542770386,0.882306694984436,0.7111461758613586,0.5840091705322266,0.5086457133293152,0.44722363352775574,0.3933661878108978,0.3447820246219635,0.3130137622356415,0.2867871820926666,0.2454870343208313,0.2158707082271576,0.20358404517173767,0.19323034584522247,0.18747800588607788,0.18403087556362152,0.18160873651504517,0.17097297310829163,0.16659468412399292,
val_loss_2,1.2437611818313599,1.0292447805404663,0.9801841974258423,0.9027007818222046,0.6951923966407776,0.5501343607902527,0.5033102035522461,0.4857941269874573,0.4541841745376587,0.3792020082473755,0.3285673260688782,0.3129122853279114,0.2791505455970764,0.25482404232025146,0.232151061296463,0.21138247847557068,0.19952258467674255,0.19476059079170227,0.18366147577762604,0.17850148677825928,
val_loss_3,1.255971074104309,0.9653743505477905,0.7844520807266235,0.6538435220718384,0.5688453912734985,0.525100827217102,0.4747932255268097,0.43849000334739685,0.4144604802131653,0.4123924970626831,0.4238286316394806,0.43786031007766724,0.42042776942253113,0.4272637665271759,0.47168105840682983,0.5085578560829163,0.5103511810302734,0.5213607549667358,0.5107108354568481,0.479371577501297,
val_loss_4,1.2951154708862305,1.0776809453964233,0.8765757083892822,0.7226491570472717,0.6038333773612976,0.52053302526474,0.44624006748199463,0.395368367433548,0.3432217836380005,0.3140343725681305,0.29870691895484924,0.27076074481010437,0.23426273465156555,0.21801449358463287,0.2124100923538208,0.20745962858200073,0.19709183275699615,0.18123778700828552,0.18106040358543396,0.18394412100315094,
val_loss_5,1.301068663597107,1.0310744047164917,0.8087307214736938,0.6814595460891724,0.6068176627159119,0.46950626373291016,0.37783926725387573,0.339795857667923,0.31721317768096924,0.282138466835022,0.2435266077518463,0.22508929669857025,0.22516536712646484,0.20498475432395935,0.1956886351108551,0.191098153591156,0.19599571824073792,0.18112550675868988,0.16172850131988525,0.1607012301683426,
average,1.27962965965271,1.0394286870956422,0.8664498805999756,0.7343598365783691,0.6117395997047425,0.514784038066864,0.4498812794685364,0.41056290864944456,0.37477232813835143,0.34015622138977053,0.3162833333015442,0.2984219342470169,0.2749754250049591,0.26173422038555144,0.26103223860263824,0.2611952245235443,0.2573984384536743,0.25201867520809174,0.241626837849617,0.23382261991500855,
std,0.024724802261636092,0.04488574528910675,0.06832950503114138,0.08751686184971273,0.04395450591452038,0.02637001398573613,0.04167883879324838,0.04893717528806071,0.05116503049605262,0.04801619916818024,0.060314810889268974,0.07562797325039085,0.07590223803759821,0.08480700501015978,0.10624315881233048,0.12402009765272293,0.12658963974359091,0.13477164322931845,0.1347666032153417,0.12305195324427139,

